danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.516,0.961,3,-5.311,0,0.0524,0.0016,0.000134,0.113,0.562,146.059,audio_features,26z1RtqdFq3UTZ9qahp5b8,spotify:track:26z1RtqdFq3UTZ9qahp5b8,https://api.spotify.com/v1/tracks/26z1RtqdFq3UTZ9qahp5b8,https://api.spotify.com/v1/audio-analysis/26z1RtqdFq3UTZ9qahp5b8,295427,4
0.49,0.933,2,-5.312,1,0.131,0.0407,0.0,0.396,0.683,187.961,audio_features,1c8zjRw6MV7Up6RiELheJc,spotify:track:1c8zjRw6MV7Up6RiELheJc,https://api.spotify.com/v1/tracks/1c8zjRw6MV7Up6RiELheJc,https://api.spotify.com/v1/audio-analysis/1c8zjRw6MV7Up6RiELheJc,268227,4
0.59,0.746,11,-5.313,1,0.041,0.178,5.39e-06,0.0594,0.873,102.051,audio_features,5MqZFxSAGTKqnUbBVLlkM5,spotify:track:5MqZFxSAGTKqnUbBVLlkM5,https://api.spotify.com/v1/tracks/5MqZFxSAGTKqnUbBVLlkM5,https://api.spotify.com/v1/audio-analysis/5MqZFxSAGTKqnUbBVLlkM5,201213,4
0.464,0.553,11,-5.314,1,0.0272,0.49,1.48e-06,0.32,0.254,77.022,audio_features,37u9hz6KIJ3ThDYFTMzU5U,spotify:track:37u9hz6KIJ3ThDYFTMzU5U,https://api.spotify.com/v1/tracks/37u9hz6KIJ3ThDYFTMzU5U,https://api.spotify.com/v1/audio-analysis/37u9hz6KIJ3ThDYFTMzU5U,310520,4
0.465,0.961,0,-5.314,1,0.0788,0.0368,0.0,0.167,0.6,113.904,audio_features,3V54hG4ut9FLABnum9uJyO,spotify:track:3V54hG4ut9FLABnum9uJyO,https://api.spotify.com/v1/tracks/3V54hG4ut9FLABnum9uJyO,https://api.spotify.com/v1/audio-analysis/3V54hG4ut9FLABnum9uJyO,286070,4
0.391,0.901,0,-5.315,0,0.0474,0.000556,0.0,0.0865,0.575,175.287,audio_features,3II7oAkkrfqUn3VRVBAVxJ,spotify:track:3II7oAkkrfqUn3VRVBAVxJ,https://api.spotify.com/v1/tracks/3II7oAkkrfqUn3VRVBAVxJ,https://api.spotify.com/v1/audio-analysis/3II7oAkkrfqUn3VRVBAVxJ,278467,4
0.631,0.707,2,-5.316,1,0.0411,0.0985,0.0,0.113,0.434,87.027,audio_features,71zhpYc8YzaP13laIrEevc,spotify:track:71zhpYc8YzaP13laIrEevc,https://api.spotify.com/v1/tracks/71zhpYc8YzaP13laIrEevc,https://api.spotify.com/v1/audio-analysis/71zhpYc8YzaP13laIrEevc,320690,4
0.562,0.847,4,-5.317,1,0.0707,0.0147,6.89e-05,0.24,0.54,104.919,audio_features,6bAPmtb4FkIl8VszhxJYzE,spotify:track:6bAPmtb4FkIl8VszhxJYzE,https://api.spotify.com/v1/tracks/6bAPmtb4FkIl8VszhxJYzE,https://api.spotify.com/v1/audio-analysis/6bAPmtb4FkIl8VszhxJYzE,185946,4
0.518,0.898,10,-5.318,0,0.0484,0.000625,0.001,0.333,0.592,117.5,audio_features,3SqYzXScIlapFo3AcrPn52,spotify:track:3SqYzXScIlapFo3AcrPn52,https://api.spotify.com/v1/tracks/3SqYzXScIlapFo3AcrPn52,https://api.spotify.com/v1/audio-analysis/3SqYzXScIlapFo3AcrPn52,215187,4
0.707,0.642,11,-5.318,0,0.0474,0.713,0.0,0.0406,0.966,152.989,audio_features,3PP66yfGL8ZiGLOPJM4EiD,spotify:track:3PP66yfGL8ZiGLOPJM4EiD,https://api.spotify.com/v1/tracks/3PP66yfGL8ZiGLOPJM4EiD,https://api.spotify.com/v1/audio-analysis/3PP66yfGL8ZiGLOPJM4EiD,141240,4
0.425,0.456,0,-5.318,1,0.031,0.777,0.249,0.506,0.364,115.086,audio_features,2JVSIrSNGejHVbUWSPFZjD,spotify:track:2JVSIrSNGejHVbUWSPFZjD,https://api.spotify.com/v1/tracks/2JVSIrSNGejHVbUWSPFZjD,https://api.spotify.com/v1/audio-analysis/2JVSIrSNGejHVbUWSPFZjD,38400,4
0.418,0.958,2,-5.32,1,0.0615,0.436,0.0,0.154,0.69,174.119,audio_features,0ZTw8HC46LtRACFBaaaIoH,spotify:track:0ZTw8HC46LtRACFBaaaIoH,https://api.spotify.com/v1/tracks/0ZTw8HC46LtRACFBaaaIoH,https://api.spotify.com/v1/audio-analysis/0ZTw8HC46LtRACFBaaaIoH,246480,4
0.505,0.8,2,-5.321,1,0.23,0.000913,1.15e-05,0.0289,0.539,175.059,audio_features,6R7HUBIfbKC8MhkayzLRE5,spotify:track:6R7HUBIfbKC8MhkayzLRE5,https://api.spotify.com/v1/tracks/6R7HUBIfbKC8MhkayzLRE5,https://api.spotify.com/v1/audio-analysis/6R7HUBIfbKC8MhkayzLRE5,213733,4
0.515,0.579,1,-5.321,1,0.0334,0.507,0.0,0.11,0.23,131.934,audio_features,6bkJ4p6uSKmSnKxYpmB4aG,spotify:track:6bkJ4p6uSKmSnKxYpmB4aG,https://api.spotify.com/v1/tracks/6bkJ4p6uSKmSnKxYpmB4aG,https://api.spotify.com/v1/audio-analysis/6bkJ4p6uSKmSnKxYpmB4aG,420920,4
0.757,0.892,6,-5.321,1,0.124,0.178,4.19e-05,0.0719,0.936,127.014,audio_features,0upFohXrGxIIAjyaJmCkMU,spotify:track:0upFohXrGxIIAjyaJmCkMU,https://api.spotify.com/v1/tracks/0upFohXrGxIIAjyaJmCkMU,https://api.spotify.com/v1/audio-analysis/0upFohXrGxIIAjyaJmCkMU,255947,4
0.446,0.952,6,-5.321,1,0.0523,0.0901,0.0857,0.112,0.624,125.303,audio_features,7snQQk1zcKl8gZ92AnueZW,spotify:track:7snQQk1zcKl8gZ92AnueZW,https://api.spotify.com/v1/tracks/7snQQk1zcKl8gZ92AnueZW,https://api.spotify.com/v1/audio-analysis/7snQQk1zcKl8gZ92AnueZW,356067,4
0.553,0.857,11,-5.323,1,0.129,0.00371,0.0,0.398,0.57,104.894,audio_features,5mlGfFitmCpgvmgeWWOYrM,spotify:track:5mlGfFitmCpgvmgeWWOYrM,https://api.spotify.com/v1/tracks/5mlGfFitmCpgvmgeWWOYrM,https://api.spotify.com/v1/audio-analysis/5mlGfFitmCpgvmgeWWOYrM,267013,4
0.688,0.702,7,-5.324,0,0.0456,0.00655,4.28e-05,0.203,0.284,129.952,audio_features,67NbegQzVSnoa9wYgknJ51,spotify:track:67NbegQzVSnoa9wYgknJ51,https://api.spotify.com/v1/tracks/67NbegQzVSnoa9wYgknJ51,https://api.spotify.com/v1/audio-analysis/67NbegQzVSnoa9wYgknJ51,214840,4
0.583,0.818,6,-5.325,1,0.0285,0.00299,0.0,0.196,0.563,110.03,audio_features,1WMOI4CBM2R3LB9ZrGu4EX,spotify:track:1WMOI4CBM2R3LB9ZrGu4EX,https://api.spotify.com/v1/tracks/1WMOI4CBM2R3LB9ZrGu4EX,https://api.spotify.com/v1/audio-analysis/1WMOI4CBM2R3LB9ZrGu4EX,265720,4
0.486,0.756,8,-5.325,1,0.0486,0.0558,0.0,0.0573,0.472,171.6,audio_features,5qQudj8MmfDBDUOyAzzvaH,spotify:track:5qQudj8MmfDBDUOyAzzvaH,https://api.spotify.com/v1/tracks/5qQudj8MmfDBDUOyAzzvaH,https://api.spotify.com/v1/audio-analysis/5qQudj8MmfDBDUOyAzzvaH,278307,4
0.506,0.769,3,-5.326,1,0.0363,0.113,0.0,0.0828,0.536,154.044,audio_features,6sIx7Cn37DGEhjy9hBP8Gx,spotify:track:6sIx7Cn37DGEhjy9hBP8Gx,https://api.spotify.com/v1/tracks/6sIx7Cn37DGEhjy9hBP8Gx,https://api.spotify.com/v1/audio-analysis/6sIx7Cn37DGEhjy9hBP8Gx,276040,4
0.65,0.88,4,-5.326,1,0.0283,0.36,0.00369,0.23,0.921,124.985,audio_features,5j7ixaLeGTGSv4DzKs0pCM,spotify:track:5j7ixaLeGTGSv4DzKs0pCM,https://api.spotify.com/v1/tracks/5j7ixaLeGTGSv4DzKs0pCM,https://api.spotify.com/v1/audio-analysis/5j7ixaLeGTGSv4DzKs0pCM,242913,4
0.435,0.953,0,-5.327,1,0.0423,0.246,0.0,0.123,0.612,79.959,audio_features,3QSgYgXRPCTAMgOouq42lz,spotify:track:3QSgYgXRPCTAMgOouq42lz,https://api.spotify.com/v1/tracks/3QSgYgXRPCTAMgOouq42lz,https://api.spotify.com/v1/audio-analysis/3QSgYgXRPCTAMgOouq42lz,90000,4
0.499,0.711,7,-5.327,1,0.0283,0.0509,0.00382,0.141,0.183,91.99,audio_features,6DtNYY90WNCKXVzYzmJBBh,spotify:track:6DtNYY90WNCKXVzYzmJBBh,https://api.spotify.com/v1/tracks/6DtNYY90WNCKXVzYzmJBBh,https://api.spotify.com/v1/audio-analysis/6DtNYY90WNCKXVzYzmJBBh,355107,4
0.603,0.725,7,-5.327,1,0.0284,0.214,0.0,0.128,0.725,119.994,audio_features,2wdNrkehTJtwXHH0NfFM2V,spotify:track:2wdNrkehTJtwXHH0NfFM2V,https://api.spotify.com/v1/tracks/2wdNrkehTJtwXHH0NfFM2V,https://api.spotify.com/v1/audio-analysis/2wdNrkehTJtwXHH0NfFM2V,279413,4
0.642,0.727,6,-5.329,1,0.0321,0.0254,0.0,0.111,0.65,132.014,audio_features,1on9AvcasLbviJdJLysfGt,spotify:track:1on9AvcasLbviJdJLysfGt,https://api.spotify.com/v1/tracks/1on9AvcasLbviJdJLysfGt,https://api.spotify.com/v1/audio-analysis/1on9AvcasLbviJdJLysfGt,319000,4
0.6,0.878,11,-5.329,0,0.0268,0.0607,0.0,0.167,0.608,106.084,audio_features,078mdyfzw4QrWLwwaPbnJj,spotify:track:078mdyfzw4QrWLwwaPbnJj,https://api.spotify.com/v1/tracks/078mdyfzw4QrWLwwaPbnJj,https://api.spotify.com/v1/audio-analysis/078mdyfzw4QrWLwwaPbnJj,283573,4
0.644,0.671,4,-5.33,1,0.0353,0.353,0.0,0.135,0.494,132.017,audio_features,2lc2eexl2qNtfWjw6lOU07,spotify:track:2lc2eexl2qNtfWjw6lOU07,https://api.spotify.com/v1/tracks/2lc2eexl2qNtfWjw6lOU07,https://api.spotify.com/v1/audio-analysis/2lc2eexl2qNtfWjw6lOU07,275013,4
0.702,0.741,9,-5.33,1,0.0427,0.00544,0.0,0.337,0.646,124.925,audio_features,3XYRV7ZSHqIRDG87DKTtry,spotify:track:3XYRV7ZSHqIRDG87DKTtry,https://api.spotify.com/v1/tracks/3XYRV7ZSHqIRDG87DKTtry,https://api.spotify.com/v1/audio-analysis/3XYRV7ZSHqIRDG87DKTtry,187585,4
0.428,0.529,11,-5.33,1,0.0264,0.023,0.0,0.257,0.308,147.365,audio_features,1riKRX4649YYJ1C2CMyBLK,spotify:track:1riKRX4649YYJ1C2CMyBLK,https://api.spotify.com/v1/tracks/1riKRX4649YYJ1C2CMyBLK,https://api.spotify.com/v1/audio-analysis/1riKRX4649YYJ1C2CMyBLK,446307,4
0.425,0.826,10,-5.33,1,0.0448,0.00392,0.0,0.294,0.571,163.731,audio_features,5ml96SF8mh2IpMEQVwgFlJ,spotify:track:5ml96SF8mh2IpMEQVwgFlJ,https://api.spotify.com/v1/tracks/5ml96SF8mh2IpMEQVwgFlJ,https://api.spotify.com/v1/audio-analysis/5ml96SF8mh2IpMEQVwgFlJ,236367,4
0.657,0.904,8,-5.332,1,0.048,0.0388,0.0,0.144,0.361,129.736,audio_features,6h6ymp49kAItCf0bXuiw6a,spotify:track:6h6ymp49kAItCf0bXuiw6a,https://api.spotify.com/v1/tracks/6h6ymp49kAItCf0bXuiw6a,https://api.spotify.com/v1/audio-analysis/6h6ymp49kAItCf0bXuiw6a,303853,4
0.652,0.63,7,-5.333,1,0.0296,0.293,6.51e-05,0.139,0.917,83.994,audio_features,2fGQH6lxM7dQbgY2rbtEIG,spotify:track:2fGQH6lxM7dQbgY2rbtEIG,https://api.spotify.com/v1/tracks/2fGQH6lxM7dQbgY2rbtEIG,https://api.spotify.com/v1/audio-analysis/2fGQH6lxM7dQbgY2rbtEIG,217145,4
0.658,0.934,8,-5.334,1,0.0364,0.0229,0.00726,0.17,0.906,129.954,audio_features,0BhqESHZ6m5Kc6VYOkjhqX,spotify:track:0BhqESHZ6m5Kc6VYOkjhqX,https://api.spotify.com/v1/tracks/0BhqESHZ6m5Kc6VYOkjhqX,https://api.spotify.com/v1/audio-analysis/0BhqESHZ6m5Kc6VYOkjhqX,197154,4
0.594,0.741,7,-5.336,1,0.04,0.000332,0.0,0.321,0.936,134.176,audio_features,7BaLR7EEKdHhNCAhyswuK1,spotify:track:7BaLR7EEKdHhNCAhyswuK1,https://api.spotify.com/v1/tracks/7BaLR7EEKdHhNCAhyswuK1,https://api.spotify.com/v1/audio-analysis/7BaLR7EEKdHhNCAhyswuK1,37985,4
0.532,0.716,5,-5.336,1,0.0351,0.0556,0.0,0.203,0.654,113.985,audio_features,4uZ7V1tlf9rZuVkzA7BEjC,spotify:track:4uZ7V1tlf9rZuVkzA7BEjC,https://api.spotify.com/v1/tracks/4uZ7V1tlf9rZuVkzA7BEjC,https://api.spotify.com/v1/audio-analysis/4uZ7V1tlf9rZuVkzA7BEjC,279933,4
0.605,0.776,5,-5.337,1,0.0274,0.32,0.0,0.269,0.39,108.116,audio_features,25tusr8rbOV9K1fXF4rLSE,spotify:track:25tusr8rbOV9K1fXF4rLSE,https://api.spotify.com/v1/tracks/25tusr8rbOV9K1fXF4rLSE,https://api.spotify.com/v1/audio-analysis/25tusr8rbOV9K1fXF4rLSE,327693,4
0.418,0.512,5,-5.338,0,0.0304,0.653,0.00169,0.177,0.469,145.764,audio_features,5bM4dptvVepglEsQmSd4Kj,spotify:track:5bM4dptvVepglEsQmSd4Kj,https://api.spotify.com/v1/tracks/5bM4dptvVepglEsQmSd4Kj,https://api.spotify.com/v1/audio-analysis/5bM4dptvVepglEsQmSd4Kj,287280,4
0.688,0.768,7,-5.339,1,0.0398,8.18e-05,0.581,0.303,0.902,104.995,audio_features,1az3KHGn2QPeOJPXdobglC,spotify:track:1az3KHGn2QPeOJPXdobglC,https://api.spotify.com/v1/tracks/1az3KHGn2QPeOJPXdobglC,https://api.spotify.com/v1/audio-analysis/1az3KHGn2QPeOJPXdobglC,37310,4
0.636,0.901,4,-5.339,1,0.0712,0.45,3.01e-06,0.0883,0.736,133.191,audio_features,245FBpAqV7kbZuQbUBfmRZ,spotify:track:245FBpAqV7kbZuQbUBfmRZ,https://api.spotify.com/v1/tracks/245FBpAqV7kbZuQbUBfmRZ,https://api.spotify.com/v1/audio-analysis/245FBpAqV7kbZuQbUBfmRZ,260640,4
0.519,0.79,4,-5.34,0,0.0304,0.167,0.0,0.338,0.647,181.772,audio_features,1ka9v7HyETZbS0BttkDNwl,spotify:track:1ka9v7HyETZbS0BttkDNwl,https://api.spotify.com/v1/tracks/1ka9v7HyETZbS0BttkDNwl,https://api.spotify.com/v1/audio-analysis/1ka9v7HyETZbS0BttkDNwl,267960,4
0.706,0.769,11,-5.341,0,0.0738,0.0384,0.0,0.12,0.339,107.917,audio_features,6EJDyT2T7pEeLLhNRR416r,spotify:track:6EJDyT2T7pEeLLhNRR416r,https://api.spotify.com/v1/tracks/6EJDyT2T7pEeLLhNRR416r,https://api.spotify.com/v1/audio-analysis/6EJDyT2T7pEeLLhNRR416r,202050,4
0.677,0.879,8,-5.342,0,0.0436,0.222,0.0,0.385,0.797,132.857,audio_features,4riYgZOhbrXholbKiSAx5s,spotify:track:4riYgZOhbrXholbKiSAx5s,https://api.spotify.com/v1/tracks/4riYgZOhbrXholbKiSAx5s,https://api.spotify.com/v1/audio-analysis/4riYgZOhbrXholbKiSAx5s,252413,4
0.815,0.764,1,-5.342,1,0.055,0.0204,0.000195,0.107,0.647,124.013,audio_features,1Xj4xUg0FaH9b5Vc1JjMt2,spotify:track:1Xj4xUg0FaH9b5Vc1JjMt2,https://api.spotify.com/v1/tracks/1Xj4xUg0FaH9b5Vc1JjMt2,https://api.spotify.com/v1/audio-analysis/1Xj4xUg0FaH9b5Vc1JjMt2,249693,4
0.65,0.771,2,-5.343,1,0.0424,0.0305,0.0,0.148,0.735,135.024,audio_features,4xPYa6eJi3Qty2jB7O1O2O,spotify:track:4xPYa6eJi3Qty2jB7O1O2O,https://api.spotify.com/v1/tracks/4xPYa6eJi3Qty2jB7O1O2O,https://api.spotify.com/v1/audio-analysis/4xPYa6eJi3Qty2jB7O1O2O,296027,4
0.57,0.938,8,-5.343,0,0.0498,0.00255,0.0,0.264,0.758,147.902,audio_features,770OfNzKAmIB086QKEZ0Lz,spotify:track:770OfNzKAmIB086QKEZ0Lz,https://api.spotify.com/v1/tracks/770OfNzKAmIB086QKEZ0Lz,https://api.spotify.com/v1/audio-analysis/770OfNzKAmIB086QKEZ0Lz,253227,4
0.553,0.837,2,-5.343,1,0.0296,0.0588,0.0,0.103,0.74,91.004,audio_features,5VDEZZ53H64DqZ3T8GhPF1,spotify:track:5VDEZZ53H64DqZ3T8GhPF1,https://api.spotify.com/v1/tracks/5VDEZZ53H64DqZ3T8GhPF1,https://api.spotify.com/v1/audio-analysis/5VDEZZ53H64DqZ3T8GhPF1,314187,4
0.451,0.476,9,-5.343,1,0.0432,0.787,0.0,0.142,0.347,174.184,audio_features,2D3YPhWaJaxdfCOD53Eyu0,spotify:track:2D3YPhWaJaxdfCOD53Eyu0,https://api.spotify.com/v1/tracks/2D3YPhWaJaxdfCOD53Eyu0,https://api.spotify.com/v1/audio-analysis/2D3YPhWaJaxdfCOD53Eyu0,226973,4
0.42,0.483,8,-5.345,1,0.0291,0.0784,1.05e-05,0.276,0.277,129.808,audio_features,2028QNsVTmp5IF7UK4ZnaE,spotify:track:2028QNsVTmp5IF7UK4ZnaE,https://api.spotify.com/v1/tracks/2028QNsVTmp5IF7UK4ZnaE,https://api.spotify.com/v1/audio-analysis/2028QNsVTmp5IF7UK4ZnaE,309440,4
0.593,0.876,3,-5.345,1,0.0494,0.00389,9.16e-05,0.175,0.704,133.006,audio_features,2payyOiLmhpZ16vXT4ZZFD,spotify:track:2payyOiLmhpZ16vXT4ZZFD,https://api.spotify.com/v1/tracks/2payyOiLmhpZ16vXT4ZZFD,https://api.spotify.com/v1/audio-analysis/2payyOiLmhpZ16vXT4ZZFD,258653,4
0.509,0.882,5,-5.346,1,0.0651,0.00121,0.0,0.372,0.607,150.059,audio_features,7KRIVYAdAvTWaR7Mzfmnbv,spotify:track:7KRIVYAdAvTWaR7Mzfmnbv,https://api.spotify.com/v1/tracks/7KRIVYAdAvTWaR7Mzfmnbv,https://api.spotify.com/v1/audio-analysis/7KRIVYAdAvTWaR7Mzfmnbv,239627,4
0.349,0.857,1,-5.346,1,0.0861,0.488,6.6e-05,0.0843,0.45,143.492,audio_features,6Y8LiJHMffQm6oU8CC8N1O,spotify:track:6Y8LiJHMffQm6oU8CC8N1O,https://api.spotify.com/v1/tracks/6Y8LiJHMffQm6oU8CC8N1O,https://api.spotify.com/v1/audio-analysis/6Y8LiJHMffQm6oU8CC8N1O,288493,4
0.55,0.842,8,-5.348,1,0.0392,0.0809,1.72e-05,0.135,0.6,134.981,audio_features,7CHRAuGvoiPGhScUHHtfrR,spotify:track:7CHRAuGvoiPGhScUHHtfrR,https://api.spotify.com/v1/tracks/7CHRAuGvoiPGhScUHHtfrR,https://api.spotify.com/v1/audio-analysis/7CHRAuGvoiPGhScUHHtfrR,274867,4
0.667,0.763,1,-5.349,0,0.042,0.0154,2.64e-05,0.552,0.482,145.037,audio_features,1ur49kBrFRricLdeZISDEu,spotify:track:1ur49kBrFRricLdeZISDEu,https://api.spotify.com/v1/tracks/1ur49kBrFRricLdeZISDEu,https://api.spotify.com/v1/audio-analysis/1ur49kBrFRricLdeZISDEu,218069,4
0.407,0.903,2,-5.349,0,0.0378,2.53e-05,0.843,0.307,0.736,140.012,audio_features,5yvpNdA1dhmaGrKYoRj19W,spotify:track:5yvpNdA1dhmaGrKYoRj19W,https://api.spotify.com/v1/tracks/5yvpNdA1dhmaGrKYoRj19W,https://api.spotify.com/v1/audio-analysis/5yvpNdA1dhmaGrKYoRj19W,240867,4
0.81,0.708,1,-5.35,0,0.0397,0.206,0.0,0.33,0.924,124.997,audio_features,3Vmcg5oAALLeDBQF9Y3X8w,spotify:track:3Vmcg5oAALLeDBQF9Y3X8w,https://api.spotify.com/v1/tracks/3Vmcg5oAALLeDBQF9Y3X8w,https://api.spotify.com/v1/audio-analysis/3Vmcg5oAALLeDBQF9Y3X8w,236422,4
0.458,0.884,7,-5.35,1,0.0833,4e-05,0.00122,0.0637,0.517,102.628,audio_features,18JjyDijURCaXqFptLW4h0,spotify:track:18JjyDijURCaXqFptLW4h0,https://api.spotify.com/v1/tracks/18JjyDijURCaXqFptLW4h0,https://api.spotify.com/v1/audio-analysis/18JjyDijURCaXqFptLW4h0,260427,4
0.633,0.927,11,-5.35,0,0.0371,0.00475,1.56e-06,0.0993,0.649,95.883,audio_features,2LYyHhQ2PjCUw904WBR8Mf,spotify:track:2LYyHhQ2PjCUw904WBR8Mf,https://api.spotify.com/v1/tracks/2LYyHhQ2PjCUw904WBR8Mf,https://api.spotify.com/v1/audio-analysis/2LYyHhQ2PjCUw904WBR8Mf,249427,4
0.636,0.718,1,-5.351,1,0.0278,0.636,7.11e-06,0.186,0.584,118.002,audio_features,295rMru24qxm0lKIKzNLGV,spotify:track:295rMru24qxm0lKIKzNLGV,https://api.spotify.com/v1/tracks/295rMru24qxm0lKIKzNLGV,https://api.spotify.com/v1/audio-analysis/295rMru24qxm0lKIKzNLGV,326080,4
0.617,0.721,7,-5.351,1,0.0365,0.168,0.0,0.414,0.484,126.554,audio_features,3DYLMFuxybbsGK6smgNXmD,spotify:track:3DYLMFuxybbsGK6smgNXmD,https://api.spotify.com/v1/tracks/3DYLMFuxybbsGK6smgNXmD,https://api.spotify.com/v1/audio-analysis/3DYLMFuxybbsGK6smgNXmD,194627,4
0.552,0.844,7,-5.352,1,0.0536,0.0101,1.94e-05,0.0457,0.868,169.901,audio_features,0f6yrOu2OBqzbPXOXjiWey,spotify:track:0f6yrOu2OBqzbPXOXjiWey,https://api.spotify.com/v1/tracks/0f6yrOu2OBqzbPXOXjiWey,https://api.spotify.com/v1/audio-analysis/0f6yrOu2OBqzbPXOXjiWey,150933,4
0.439,0.735,2,-5.352,1,0.0413,0.217,0.0,0.178,0.427,81.949,audio_features,0ob4CQms0pAJqNdVF1VRQV,spotify:track:0ob4CQms0pAJqNdVF1VRQV,https://api.spotify.com/v1/tracks/0ob4CQms0pAJqNdVF1VRQV,https://api.spotify.com/v1/audio-analysis/0ob4CQms0pAJqNdVF1VRQV,269833,4
0.667,0.613,1,-5.353,1,0.0344,0.403,0.0,0.115,0.47,91.024,audio_features,37R0bQOQj5a7DOqh1TGzvB,spotify:track:37R0bQOQj5a7DOqh1TGzvB,https://api.spotify.com/v1/tracks/37R0bQOQj5a7DOqh1TGzvB,https://api.spotify.com/v1/audio-analysis/37R0bQOQj5a7DOqh1TGzvB,194453,4
0.577,0.741,1,-5.354,1,0.0278,0.00405,3.75e-06,0.0621,0.686,118.061,audio_features,3FhHqSnr8KAVzopYt1Bqhk,spotify:track:3FhHqSnr8KAVzopYt1Bqhk,https://api.spotify.com/v1/tracks/3FhHqSnr8KAVzopYt1Bqhk,https://api.spotify.com/v1/audio-analysis/3FhHqSnr8KAVzopYt1Bqhk,262307,3
0.325,0.877,6,-5.354,0,0.0918,0.307,0.0,0.133,0.571,88.981,audio_features,24unZcfQeFAg04SPmpILP2,spotify:track:24unZcfQeFAg04SPmpILP2,https://api.spotify.com/v1/tracks/24unZcfQeFAg04SPmpILP2,https://api.spotify.com/v1/audio-analysis/24unZcfQeFAg04SPmpILP2,216789,4
0.587,0.87,0,-5.358,0,0.0305,0.11,4.18e-05,0.0829,0.503,105.98,audio_features,64Ce9XO5NHzgPiKZ71j9Rl,spotify:track:64Ce9XO5NHzgPiKZ71j9Rl,https://api.spotify.com/v1/tracks/64Ce9XO5NHzgPiKZ71j9Rl,https://api.spotify.com/v1/audio-analysis/64Ce9XO5NHzgPiKZ71j9Rl,293747,4
0.659,0.797,1,-5.358,0,0.17,0.0204,1.72e-05,0.23,0.654,103.021,audio_features,65AaVEYJkgOkjfrI9geI5P,spotify:track:65AaVEYJkgOkjfrI9geI5P,https://api.spotify.com/v1/tracks/65AaVEYJkgOkjfrI9geI5P,https://api.spotify.com/v1/audio-analysis/65AaVEYJkgOkjfrI9geI5P,193667,4
0.522,0.765,8,-5.359,1,0.0548,0.583,0.0,0.0636,0.635,160.652,audio_features,0iPxhwpDtXvtoXekfNzEvZ,spotify:track:0iPxhwpDtXvtoXekfNzEvZ,https://api.spotify.com/v1/tracks/0iPxhwpDtXvtoXekfNzEvZ,https://api.spotify.com/v1/audio-analysis/0iPxhwpDtXvtoXekfNzEvZ,181307,4
0.489,0.884,1,-5.36,0,0.0415,0.0291,1.97e-06,0.367,0.605,115.99,audio_features,1R3pZmdmYI9L9fFtOFebqb,spotify:track:1R3pZmdmYI9L9fFtOFebqb,https://api.spotify.com/v1/tracks/1R3pZmdmYI9L9fFtOFebqb,https://api.spotify.com/v1/audio-analysis/1R3pZmdmYI9L9fFtOFebqb,251800,4
0.643,0.903,1,-5.36,1,0.0365,2.42e-05,0.917,0.314,0.967,127.947,audio_features,0cbxBSmtmNRdu0Vt6yCyKQ,spotify:track:0cbxBSmtmNRdu0Vt6yCyKQ,https://api.spotify.com/v1/tracks/0cbxBSmtmNRdu0Vt6yCyKQ,https://api.spotify.com/v1/audio-analysis/0cbxBSmtmNRdu0Vt6yCyKQ,30749,4
0.485,0.605,11,-5.366,1,0.0251,0.0696,1.25e-05,0.203,0.485,150.028,audio_features,2HPpbWsEBheB5YsveJXDqW,spotify:track:2HPpbWsEBheB5YsveJXDqW,https://api.spotify.com/v1/tracks/2HPpbWsEBheB5YsveJXDqW,https://api.spotify.com/v1/audio-analysis/2HPpbWsEBheB5YsveJXDqW,310760,4
0.726,0.947,11,-5.367,0,0.114,0.567,0.0,0.316,0.588,136.013,audio_features,06vM7AaQv3oi7t4zJWqyDx,spotify:track:06vM7AaQv3oi7t4zJWqyDx,https://api.spotify.com/v1/tracks/06vM7AaQv3oi7t4zJWqyDx,https://api.spotify.com/v1/audio-analysis/06vM7AaQv3oi7t4zJWqyDx,300000,4
0.678,0.837,1,-5.367,1,0.0425,0.0129,4.2e-05,0.0711,0.916,100.058,audio_features,6NffEVuGbmTvIpfSS93aMU,spotify:track:6NffEVuGbmTvIpfSS93aMU,https://api.spotify.com/v1/tracks/6NffEVuGbmTvIpfSS93aMU,https://api.spotify.com/v1/audio-analysis/6NffEVuGbmTvIpfSS93aMU,232787,4
0.402,0.975,10,-5.368,1,0.119,0.297,0.0,0.34,0.627,170.291,audio_features,4hLJOgdwdnVsHA7txiNxmG,spotify:track:4hLJOgdwdnVsHA7txiNxmG,https://api.spotify.com/v1/tracks/4hLJOgdwdnVsHA7txiNxmG,https://api.spotify.com/v1/audio-analysis/4hLJOgdwdnVsHA7txiNxmG,255700,4
0.773,0.604,2,-5.369,0,0.057,0.068,9.26e-06,0.4,0.869,132.021,audio_features,5GVb3tUNjK3xirJfVi8p6v,spotify:track:5GVb3tUNjK3xirJfVi8p6v,https://api.spotify.com/v1/tracks/5GVb3tUNjK3xirJfVi8p6v,https://api.spotify.com/v1/audio-analysis/5GVb3tUNjK3xirJfVi8p6v,250000,4
